user_id,gender,age,register_date,city
user_07645,M,43,2021-10-28,武汉
user_07646,F,28,2021-11-15,北京
user_07647,F,59,2021-06-18,武汉
user_07648,M,18,2020-08-27,上海
user_07649,M,28,2021-05-02,武汉
user_07650,F,41,2021-12-21,南京
user_07651,M,27,2020-05-01,武汉
user_07652,M,31,2020-09-09,广州
user_07653,M,31,2020-05-20,北京
user_07654,F,24,2021-03-27,广州
user_07655,F,40,2020-06-01,深圳
user_07656,F,60,2021-12-26,武汉
user_07657,F,39,2020-11-03,广州
user_07658,F,53,2021-07-13,杭州
user_07659,M,44,2020-11-12,广州
user_07660,F,19,2021-06-12,广州
user_07661,M,56,2020-10-22,武汉
user_07662,F,68,2020-12-10,南京
user_07663,F,63,2021-08-03,成都
user_07664,F,36,2021-08-19,杭州
user_07665,M,24,2020-10-08,上海
user_07666,M,29,2020-07-26,武汉
user_07667,F,20,2021-07-05,广州
user_07668,F,64,2020-04-05,北京
user_07669,F,22,2021-03-27,武汉
user_07670,M,25,2022-01-31,南京
user_07671,F,31,2021-01-07,成都
user_07672,F,53,2021-10-09,广州
user_07673,F,24,2020-03-13,成都
user_07674,F,24,2022-02-23,上海
user_07675,F,67,2021-11-11,武汉
user_07676,F,63,2020-11-28,成都
user_07677,F,49,2021-01-27,北京
user_07678,F,25,2021-12-10,广州
user_07679,M,29,2020-04-15,北京
user_07680,M,27,2020-04-10,武汉
user_07681,F,31,2020-12-24,武汉
user_07682,F,26,2022-01-16,南京
user_07683,F,55,2022-03-02,深圳
user_07684,F,47,2020-11-24,成都
user_07685,M,22,2021-09-09,成都
user_07686,F,18,2021-01-29,成都
user_07687,F,18,2020-02-04,杭州
user_07688,M,37,2020-06-05,武汉
user_07689,M,66,2020-09-29,武汉
user_07690,F,28,2021-01-30,上海
user_07691,M,43,2022-01-21,杭州
user_07692,F,61,2020-07-25,北京
user_07693,M,20,2022-01-26,武汉
user_07694,F,23,2021-08-27,深圳
user_07695,F,60,2021-09-12,南京
user_07696,F,62,2020-11-01,上海
user_07697,M,28,2021-09-17,上海
user_07698,F,25,2021-06-19,广州
user_07699,M,46,2021-04-06,武汉
user_07700,M,27,2020-09-08,深圳
user_07701,F,51,2020-09-23,武汉
user_07702,F,41,2020-07-27,成都
user_07703,F,63,2021-07-20,杭州
user_07704,M,65,2021-06-22,南京
user_07705,M,34,2021-05-17,南京
user_07706,M,49,2021-05-28,成都
user_07707,F,28,2021-08-02,武汉
user_07708,F,51,2020-05-27,广州
user_07709,F,41,2021-10-03,杭州
user_07710,F,22,2020-03-23,成都
user_07711,M,46,2020-02-11,南京
user_07712,M,65,2020-06-04,北京
user_07713,M,65,2021-10-30,南京
user_07714,M,51,2021-03-28,成都
user_07715,M,33,2021-09-10,武汉
user_07716,F,42,2020-10-10,南京
user_07717,M,54,2020-07-06,杭州
user_07718,F,25,2021-09-08,北京
user_07719,M,46,2021-09-15,广州
user_07720,F,69,2021-04-18,南京
user_07721,F,63,2021-05-21,广州
user_07722,F,42,2020-05-12,北京
user_07723,M,59,2020-09-27,杭州
user_07724,F,40,2021-09-13,杭州
user_07725,F,51,2020-03-13,成都
user_07726,M,20,2021-03-11,南京
user_07727,M,47,2020-10-19,广州
user_07728,M,67,2021-10-16,广州
user_07729,F,51,2022-02-10,南京
user_07730,F,49,2022-01-26,北京
user_07731,F,46,2021-03-12,广州
user_07732,M,26,2021-10-28,武汉
user_07733,M,19,2021-10-22,成都
user_07734,F,56,2020-02-29,广州
user_07735,M,24,2021-08-20,南京
user_07736,F,63,2021-12-04,南京
user_07737,F,22,2020-11-22,北京
user_07738,M,25,2020-06-30,成都
user_07739,F,49,2022-03-09,深圳
user_07740,M,35,2022-02-23,北京
user_07741,F,55,2022-02-05,南京
user_07742,M,63,2021-03-09,深圳
user_07743,F,35,2021-06-02,南京
user_07744,M,66,2021-09-29,广州
user_07745,M,58,2020-03-23,成都
user_07746,F,62,2020-01-28,广州
user_07747,M,33,2020-09-22,成都
user_07748,F,38,2020-10-09,上海
user_07749,M,27,2021-01-31,广州
user_07750,F,59,2022-02-01,广州
user_07751,M,21,2021-11-30,广州
user_07752,F,61,2021-01-17,杭州
user_07753,M,25,2021-08-03,北京
user_07754,M,64,2020-11-14,杭州
user_07755,M,36,2021-09-02,成都
user_07756,F,64,2020-07-11,成都
user_07757,M,57,2020-08-14,成都
user_07758,F,57,2021-03-26,北京
user_07759,F,68,2020-06-30,成都
user_07760,M,26,2020-11-22,杭州
user_07761,F,47,2021-08-27,武汉
user_07762,M,34,2021-10-16,杭州
user_07763,M,57,2020-07-21,武汉
user_07764,F,61,2021-02-05,广州
user_07765,F,32,2021-10-05,深圳
user_07766,F,21,2021-04-16,武汉
user_07767,M,23,2022-02-17,上海
user_07768,M,33,2021-10-07,南京
user_07769,M,43,2020-06-27,成都
user_07770,F,54,2021-11-28,北京
user_07771,F,40,2020-01-18,武汉
user_07772,F,30,2021-04-07,北京
user_07773,M,64,2021-08-31,成都
user_07774,M,34,2021-06-29,深圳
user_07775,M,44,2021-02-06,杭州
user_07776,M,69,2021-01-27,成都
user_07777,M,39,2020-10-26,北京
user_07778,F,54,2020-12-16,上海
user_07779,F,36,2020-07-05,深圳
user_07780,F,56,2020-12-12,南京
user_07781,M,52,2021-09-14,成都
user_07782,M,30,2021-02-12,武汉
user_07783,F,31,2022-01-28,上海
user_07784,M,65,2020-03-11,南京
user_07785,F,48,2020-11-22,成都
user_07786,F,62,2020-07-30,深圳
user_07787,M,19,2020-11-04,北京
user_07788,F,63,2020-04-17,杭州
user_07789,M,69,2020-06-25,武汉
user_07790,F,56,2021-03-02,杭州
user_07791,F,54,2022-01-09,深圳
user_07792,M,31,2021-06-14,南京
user_07793,M,26,2021-02-21,南京
user_07794,F,27,2020-09-04,广州
user_07795,F,24,2020-07-27,杭州
user_07796,M,45,2020-08-03,成都
user_07797,F,63,2021-12-13,上海
user_07798,M,42,2021-03-13,上海
user_07799,M,63,2022-02-07,武汉
user_07800,M,45,2021-09-09,杭州
user_07801,M,19,2020-11-06,深圳
user_07802,M,34,2022-02-21,武汉
user_07803,F,69,2021-01-17,深圳
user_07804,M,21,2020-09-27,深圳
user_07805,M,30,2020-04-30,上海
user_07806,M,35,2021-02-10,北京
user_07807,F,20,2020-09-01,上海
user_07808,F,68,2020-03-06,北京
user_07809,M,54,2020-08-15,武汉
user_07810,M,50,2020-05-16,武汉
user_07811,M,58,2020-07-12,武汉
user_07812,M,41,2021-12-06,深圳
user_07813,M,25,2021-10-19,南京
user_07814,M,52,2021-10-18,广州
user_07815,M,19,2021-05-03,上海
user_07816,F,50,2021-08-06,南京
user_07817,M,29,2020-12-19,深圳
user_07818,F,39,2021-12-04,上海
user_07819,F,30,2021-07-09,深圳
user_07820,F,27,2020-06-05,上海
user_07821,M,34,2021-04-20,成都
user_07822,M,60,2020-01-16,上海
user_07823,M,22,2020-03-18,成都
user_07824,F,26,2020-02-21,南京
user_07825,M,30,2021-05-28,北京
user_07826,F,69,2021-05-18,上海
user_07827,F,40,2022-01-13,北京
user_07828,M,47,2020-03-01,广州
user_07829,F,60,2020-05-11,杭州
user_07830,M,21,2021-01-16,杭州
user_07831,M,38,2021-07-17,成都
user_07832,M,60,2021-11-22,南京
user_07833,M,26,2021-06-26,南京
user_07834,F,24,2021-02-13,上海
user_07835,M,33,2020-06-03,杭州
user_07836,M,40,2021-09-24,北京
user_07837,F,40,2020-02-20,杭州
user_07838,F,48,2020-04-04,杭州
user_07839,M,22,2021-11-18,深圳
user_07840,F,23,2021-06-06,杭州
user_07841,F,68,2021-06-07,北京
user_07842,M,18,2020-12-20,杭州
user_07843,M,65,2020-02-14,上海
user_07844,M,45,2020-07-23,杭州
user_07845,F,35,2021-12-31,广州
user_07846,F,41,2021-03-06,杭州
user_07847,F,30,2020-09-12,成都
user_07848,F,50,2020-09-04,南京
user_07849,M,27,2021-06-16,深圳
user_07850,M,24,2020-02-10,武汉
user_07851,M,54,2021-04-03,北京
user_07852,F,49,2022-02-28,南京
user_07853,F,62,2020-10-03,南京
user_07854,M,39,2020-07-13,杭州
user_07855,F,33,2020-03-11,杭州
user_07856,M,41,2020-09-26,上海
user_07857,M,69,2020-11-30,武汉
user_07858,M,31,2021-08-07,上海
user_07859,M,28,2020-11-03,成都
user_07860,M,36,2021-03-02,武汉
user_07861,M,40,2020-07-17,南京
user_07862,M,51,2020-03-16,深圳
user_07863,M,57,2022-02-25,北京
user_07864,F,30,2022-03-05,北京
user_07865,M,56,2021-10-19,南京
user_07866,F,61,2021-06-08,北京
user_07867,M,45,2021-10-02,成都
user_07868,M,57,2020-08-17,成都
user_07869,M,33,2020-03-25,杭州
user_07870,M,67,2020-06-10,深圳
user_07871,F,68,2021-01-31,北京
user_07872,M,45,2021-01-05,北京
user_07873,F,21,2021-07-16,杭州
user_07874,F,45,2020-08-02,深圳
user_07875,F,29,2020-01-01,武汉
user_07876,F,33,2021-01-11,深圳
user_07877,F,66,2021-02-15,深圳
user_07878,M,53,2021-09-26,南京
user_07879,F,37,2022-03-10,上海
user_07880,M,43,2020-07-18,深圳
user_07881,M,43,2020-07-01,广州
user_07882,M,39,2021-02-13,成都
user_07883,F,26,2021-02-01,深圳
user_07884,F,22,2020-08-03,上海
user_07885,M,34,2022-01-21,南京
user_07886,F,66,2020-12-14,南京
user_07887,M,51,2021-08-02,武汉
user_07888,M,19,2021-08-16,广州
user_07889,M,24,2021-10-15,上海
user_07890,M,53,2020-02-10,上海
user_07891,M,30,2022-01-20,杭州
user_07892,F,37,2020-01-03,上海
user_07893,F,47,2020-04-03,上海
user_07894,M,47,2020-02-28,北京
user_07895,F,28,2022-01-09,成都
user_07896,F,48,2021-02-10,杭州
user_07897,F,20,2020-01-18,杭州
user_07898,F,19,2021-05-08,北京
user_07899,M,65,2022-01-20,广州
user_07900,F,20,2021-05-22,北京
user_07901,F,32,2021-08-08,杭州
user_07902,M,34,2020-11-27,广州
user_07903,M,65,2020-06-17,杭州
user_07904,F,69,2022-02-14,深圳
user_07905,M,24,2021-11-02,广州
user_07906,F,65,2021-11-11,杭州
user_07907,M,22,2020-07-24,北京
user_07908,F,51,2021-06-04,杭州
user_07909,M,50,2021-05-19,北京
user_07910,F,62,2020-12-11,广州
user_07911,F,33,2020-10-30,北京
user_07912,M,54,2020-04-24,广州
user_07913,F,20,2021-10-25,上海
user_07914,M,64,2020-03-27,成都
user_07915,M,65,2020-04-04,武汉
user_07916,M,60,2022-01-12,广州
user_07917,F,68,2021-03-03,武汉
user_07918,M,67,2021-11-28,南京
user_07919,M,38,2021-03-25,武汉
user_07920,M,58,2021-09-17,上海
user_07921,F,25,2022-02-24,上海
user_07922,F,39,2021-06-24,上海
user_07923,M,68,2021-12-15,武汉
user_07924,M,22,2020-01-02,上海
user_07925,F,34,2020-03-18,广州
user_07926,M,54,2020-11-19,武汉
user_07927,F,31,2022-01-12,武汉
user_07928,F,56,2020-04-07,南京
user_07929,F,58,2021-09-20,北京
user_07930,M,45,2020-04-19,上海
user_07931,F,48,2021-11-09,深圳
user_07932,F,34,2021-04-01,上海
user_07933,F,52,2021-05-02,南京
user_07934,M,57,2021-01-05,北京
user_07935,M,39,2020-12-02,北京
user_07936,M,62,2021-08-21,成都
user_07937,F,65,2020-01-22,成都
user_07938,F,46,2021-12-22,武汉
user_07939,M,27,2020-10-31,上海
user_07940,M,35,2020-09-28,上海
user_07941,M,52,2021-05-04,杭州
user_07942,F,61,2021-03-21,武汉
user_07943,F,33,2020-10-04,杭州
user_07944,M,67,2021-10-12,成都
user_07945,M,66,2021-01-11,上海
user_07946,M,24,2020-08-19,杭州
user_07947,F,47,2022-01-14,深圳
user_07948,F,36,2021-08-14,广州
user_07949,F,40,2021-03-01,成都
user_07950,M,25,2020-02-24,成都
user_07951,F,34,2021-03-16,北京
user_07952,M,38,2020-02-03,上海
user_07953,F,43,2020-11-24,成都
user_07954,M,45,2021-03-29,成都
user_07955,F,56,2021-01-22,南京
user_07956,F,50,2022-02-02,杭州
user_07957,F,57,2021-03-05,深圳
user_07958,F,36,2021-04-20,武汉
user_07959,M,46,2020-05-04,上海
user_07960,M,37,2021-06-06,南京
user_07961,F,37,2021-04-26,广州
user_07962,M,27,2020-11-12,深圳
user_07963,M,29,2020-05-01,广州
user_07964,M,50,2021-06-30,北京
user_07965,F,42,2021-08-03,成都
user_07966,M,42,2020-11-08,杭州
user_07967,M,21,2021-05-01,深圳
user_07968,M,21,2021-10-12,南京
user_07969,M,26,2020-01-12,广州
user_07970,F,32,2020-05-04,上海
user_07971,F,43,2021-10-20,北京
user_07972,F,32,2020-03-17,南京
user_07973,M,43,2021-08-02,武汉
user_07974,F,45,2021-12-18,北京
user_07975,F,24,2020-08-23,成都
user_07976,M,49,2021-07-24,成都
user_07977,F,29,2022-02-08,广州
user_07978,F,52,2020-09-10,广州
user_07979,F,69,2021-02-09,北京
user_07980,F,49,2020-08-30,广州
user_07981,M,26,2021-04-05,成都
user_07982,M,31,2020-10-03,北京
user_07983,F,30,2021-04-13,北京
user_07984,M,61,2020-08-07,武汉
user_07985,M,50,2020-08-12,上海
user_07986,F,49,2020-04-10,上海
user_07987,F,36,2021-09-25,广州
user_07988,M,47,2021-12-30,南京
user_07989,F,33,2021-05-21,广州
user_07990,F,29,2021-08-09,南京
user_07991,F,27,2020-11-26,成都
user_07992,M,19,2020-08-24,南京
user_07993,M,35,2020-12-04,成都
user_07994,M,30,2022-01-21,上海
user_07995,M,46,2021-05-20,北京
user_07996,M,41,2020-06-13,深圳
user_07997,M,55,2021-10-30,杭州
user_07998,M,29,2021-12-23,杭州
user_07999,F,46,2022-02-27,武汉
user_08000,M,39,2021-12-28,深圳
user_08001,F,53,2020-08-05,南京
user_08002,F,18,2022-01-14,武汉
user_08003,M,60,2021-01-10,广州
user_08004,F,57,2020-01-12,杭州
user_08005,F,51,2021-03-07,武汉
user_08006,M,51,2020-03-23,杭州
user_08007,F,65,2021-03-06,深圳
user_08008,M,50,2021-09-16,武汉
user_08009,F,21,2021-04-22,深圳
user_08010,M,55,2022-02-21,上海
user_08011,F,47,2021-12-07,北京
user_08012,M,69,2021-01-03,成都
user_08013,F,63,2021-10-14,南京
user_08014,M,37,2021-09-27,上海
user_08015,F,43,2020-05-20,杭州
user_08016,F,32,2021-12-20,成都
user_08017,M,24,2021-09-18,上海
user_08018,F,24,2021-12-18,上海
user_08019,M,67,2021-03-31,深圳
user_08020,F,46,2021-05-16,成都
user_08021,F,40,2021-02-06,上海
user_08022,F,51,2020-10-14,深圳
user_08023,F,37,2020-12-20,广州
user_08024,M,32,2020-12-08,成都
user_08025,M,50,2020-05-28,南京
user_08026,M,34,2020-07-28,武汉
user_08027,F,37,2020-04-21,上海
user_08028,M,30,2021-10-15,杭州
user_08029,F,61,2021-06-19,广州
user_08030,F,41,2020-02-18,深圳
user_08031,M,64,2022-03-10,上海
user_08032,F,54,2020-11-26,杭州
user_08033,M,24,2020-12-30,深圳
user_08034,M,25,2020-01-11,深圳
user_08035,F,40,2020-07-06,武汉
user_08036,M,31,2021-05-23,杭州
user_08037,M,21,2021-08-02,深圳
user_08038,F,38,2021-03-20,成都
user_08039,M,63,2020-03-30,武汉
user_08040,F,27,2021-09-13,广州
user_08041,F,39,2021-11-06,武汉
user_08042,M,47,2021-03-23,广州
user_08043,M,47,2021-12-18,北京
user_08044,F,33,2020-02-01,武汉
user_08045,M,28,2020-11-22,武汉
user_08046,M,39,2020-03-14,南京
user_08047,F,46,2020-09-07,上海
user_08048,M,42,2021-03-25,武汉
user_08049,F,31,2020-12-20,深圳
user_08050,M,31,2021-06-16,南京
user_08051,M,19,2020-10-22,上海
user_08052,M,30,2020-10-24,南京
user_08053,F,20,2020-11-23,南京
user_08054,F,47,2020-10-28,广州
user_08055,F,35,2021-05-26,广州
user_08056,M,53,2020-12-03,深圳
user_08057,M,38,2021-08-07,成都
user_08058,M,36,2021-01-08,杭州
user_08059,F,33,2021-07-06,深圳
user_08060,F,45,2020-04-03,深圳
user_08061,F,21,2020-05-11,北京
user_08062,M,68,2021-09-02,杭州
user_08063,F,32,2020-02-22,南京
user_08064,M,18,2021-05-10,南京
user_08065,F,65,2020-08-16,武汉
user_08066,M,64,2021-10-01,南京
user_08067,F,33,2020-07-30,成都
user_08068,M,37,2022-03-07,南京
user_08069,M,50,2022-03-01,上海
user_08070,F,34,2021-05-18,杭州
user_08071,M,22,2021-05-09,成都
user_08072,M,22,2021-11-01,深圳
user_08073,F,56,2020-08-20,深圳
user_08074,F,30,2020-03-11,深圳
user_08075,F,61,2021-12-17,深圳
user_08076,M,53,2020-07-07,深圳
user_08077,F,47,2021-10-24,杭州
user_08078,F,21,2020-01-08,武汉
user_08079,M,40,2020-11-27,杭州
user_08080,F,38,2021-09-03,武汉
user_08081,M,38,2020-01-16,杭州
user_08082,M,23,2021-10-27,成都
user_08083,M,41,2021-10-30,深圳
user_08084,M,64,2020-04-02,广州
user_08085,F,48,2020-09-18,杭州
user_08086,F,36,2021-07-02,广州
user_08087,F,55,2020-06-09,南京
user_08088,F,29,2020-12-16,北京
user_08089,M,31,2020-06-22,南京
user_08090,F,67,2020-11-12,上海
user_08091,F,29,2020-01-18,杭州
user_08092,M,32,2021-04-30,广州
user_08093,F,36,2021-01-01,北京
user_08094,F,45,2020-12-16,成都
user_08095,F,57,2021-06-11,上海
user_08096,F,58,2021-03-10,武汉
user_08097,M,22,2020-09-26,南京
user_08098,M,22,2020-03-08,深圳
user_08099,M,23,2020-01-30,杭州
user_08100,F,40,2020-11-11,杭州
user_08101,F,20,2022-01-06,深圳
user_08102,F,54,2020-06-12,南京
user_08103,M,50,2020-11-15,南京
user_08104,M,60,2020-01-14,武汉
user_08105,F,38,2020-10-05,成都
user_08106,F,37,2021-03-07,上海
user_08107,M,18,2021-10-29,杭州
user_08108,F,56,2021-09-25,广州
user_08109,F,64,2020-09-19,南京
user_08110,F,34,2021-11-12,武汉
user_08111,F,46,2021-06-05,南京
user_08112,M,25,2020-06-20,上海
user_08113,F,43,2020-12-23,北京
user_08114,F,45,2020-01-13,武汉
user_08115,M,51,2021-12-25,南京
user_08116,M,43,2021-11-03,杭州
user_08117,F,30,2020-08-19,成都
user_08118,M,61,2021-04-20,武汉
user_08119,M,54,2021-04-15,广州
user_08120,F,30,2020-06-08,上海
user_08121,M,55,2021-09-30,武汉
user_08122,F,42,2021-07-13,上海
user_08123,M,64,2020-09-17,广州
user_08124,F,40,2021-07-26,北京
user_08125,M,39,2021-09-25,北京
user_08126,M,38,2021-08-24,武汉
user_08127,M,47,2020-12-24,上海
user_08128,F,28,2020-09-11,深圳
user_08129,F,21,2021-08-24,广州
user_08130,M,50,2021-05-29,南京
user_08131,F,64,2020-10-06,杭州
user_08132,F,29,2020-04-26,南京
user_08133,F,26,2021-09-01,武汉
user_08134,M,49,2020-06-10,北京
user_08135,F,28,2020-10-24,杭州
user_08136,M,54,2020-10-23,北京
user_08137,M,41,2021-08-16,北京
user_08138,F,24,2020-12-23,成都
user_08139,F,25,2021-10-21,武汉
user_08140,M,50,2021-06-01,杭州
user_08141,M,42,2021-01-12,深圳
user_08142,F,18,2021-11-27,北京
user_08143,F,20,2021-03-01,深圳
user_08144,M,57,2022-02-02,上海
user_08145,F,45,2021-06-20,上海
user_08146,M,60,2021-07-06,南京
user_08147,M,50,2020-06-17,南京
user_08148,F,63,2021-05-29,成都
user_08149,M,18,2020-12-29,南京
user_08150,M,55,2021-11-13,深圳
user_08151,F,44,2021-03-05,广州
user_08152,F,55,2021-07-22,成都
user_08153,M,52,2020-03-23,北京
user_08154,F,27,2020-11-25,上海
user_08155,F,29,2021-11-21,南京
user_08156,M,27,2020-05-12,武汉
user_08157,F,51,2021-08-20,上海
user_08158,M,41,2021-04-01,广州
user_08159,M,45,2020-12-18,成都
user_08160,F,39,2022-02-21,深圳
user_08161,F,62,2020-12-09,武汉
user_08162,M,33,2020-04-03,上海
user_08163,M,30,2021-01-16,北京
user_08164,F,53,2022-01-31,广州
user_08165,M,53,2020-10-21,广州
user_08166,M,60,2020-07-16,杭州
user_08167,M,40,2020-03-19,广州
user_08168,F,31,2021-11-08,北京
user_08169,M,49,2021-07-04,广州
user_08170,M,20,2020-08-01,南京
user_08171,F,44,2021-10-04,深圳
user_08172,F,36,2021-10-30,杭州
user_08173,F,39,2020-06-07,南京
user_08174,M,18,2022-01-08,深圳
user_08175,F,22,2021-07-10,武汉
user_08176,M,66,2020-07-19,成都
user_08177,M,50,2020-01-22,成都
user_08178,F,68,2020-12-04,武汉
user_08179,M,36,2020-08-29,南京
user_08180,M,53,2022-01-10,武汉
user_08181,M,68,2020-08-25,南京
user_08182,M,23,2020-05-28,南京
user_08183,M,32,2022-02-23,深圳
user_08184,F,53,2021-08-01,北京
user_08185,M,50,2020-01-07,杭州
user_08186,M,41,2020-08-20,成都
user_08187,M,44,2022-02-06,南京
user_08188,F,66,2021-08-01,广州
user_08189,F,28,2022-01-31,武汉
user_08190,M,66,2020-03-17,深圳
user_08191,F,40,2021-05-03,上海
user_08192,M,50,2020-03-27,北京
user_08193,M,58,2022-02-02,北京
user_08194,M,63,2020-08-09,深圳
user_08195,M,64,2021-02-16,南京
user_08196,M,46,2021-08-06,上海
user_08197,F,48,2020-07-20,北京
user_08198,M,18,2021-07-24,杭州
user_08199,F,51,2020-10-02,成都
user_08200,M,35,2020-08-08,杭州
user_08201,M,35,2020-06-05,上海
user_08202,M,23,2020-06-29,杭州
user_08203,F,69,2021-12-25,广州
user_08204,M,57,2020-05-08,武汉
user_08205,F,18,2020-08-30,武汉
user_08206,M,64,2020-06-20,成都
user_08207,M,59,2021-05-17,上海
user_08208,M,47,2021-04-24,深圳
user_08209,M,21,2020-09-26,南京
user_08210,M,49,2021-02-24,北京
user_08211,M,27,2020-06-11,成都
user_08212,F,60,2020-01-24,深圳
user_08213,M,22,2021-05-11,上海
user_08214,F,26,2020-07-11,广州
user_08215,M,22,2021-01-24,北京
user_08216,F,28,2021-05-11,北京
user_08217,F,52,2020-05-08,成都
user_08218,M,44,2021-07-06,深圳
user_08219,M,21,2021-06-26,武汉
user_08220,F,27,2020-02-05,上海
user_08221,F,56,2021-04-01,上海
user_08222,M,50,2020-12-26,深圳
user_08223,M,55,2022-02-03,北京
user_08224,F,25,2020-08-02,南京
user_08225,M,66,2020-10-13,深圳
user_08226,F,41,2022-02-06,杭州
user_08227,M,56,2021-01-03,武汉
user_08228,M,50,2021-04-13,上海
user_08229,F,58,2020-07-04,南京
user_08230,F,60,2021-04-18,深圳
user_08231,M,36,2020-03-01,北京
user_08232,M,19,2020-09-18,成都
user_08233,F,28,2022-02-26,南京
user_08234,F,52,2020-04-20,杭州
user_08235,M,34,2020-05-20,北京
user_08236,F,59,2022-01-14,广州
user_08237,F,20,2021-06-18,广州
user_08238,F,39,2020-03-19,深圳
user_08239,F,52,2021-05-08,武汉
user_08240,M,38,2020-01-31,武汉
user_08241,F,42,2021-05-30,北京
user_08242,F,56,2021-05-23,北京
user_08243,M,19,2021-09-21,上海
user_08244,M,18,2020-03-06,成都
user_08245,M,24,2021-05-24,杭州
user_08246,F,37,2021-01-05,北京
user_08247,M,60,2020-10-13,南京
user_08248,F,23,2020-06-24,杭州
user_08249,F,53,2020-05-02,深圳
user_08250,F,68,2020-08-18,上海
user_08251,F,38,2021-07-08,武汉
user_08252,F,68,2020-01-04,杭州
user_08253,M,63,2021-12-02,杭州
user_08254,F,52,2021-02-15,杭州
user_08255,M,53,2020-09-06,杭州
user_08256,F,25,2021-10-17,杭州
user_08257,M,67,2021-05-01,武汉
user_08258,F,21,2020-12-10,上海
user_08259,F,60,2020-11-28,深圳
user_08260,F,33,2021-03-28,杭州
user_08261,M,20,2020-06-06,杭州
user_08262,M,24,2021-07-30,深圳
user_08263,F,19,2020-09-26,北京
user_08264,M,18,2021-08-09,北京
user_08265,F,18,2021-02-21,武汉
user_08266,M,55,2021-03-15,上海
user_08267,F,68,2020-01-29,上海
user_08268,M,24,2020-11-30,成都
user_08269,F,41,2020-08-25,上海
user_08270,F,22,2020-06-01,武汉
user_08271,M,38,2021-08-28,深圳
user_08272,M,45,2022-01-18,杭州
user_08273,M,35,2020-04-24,深圳
user_08274,F,41,2021-12-31,武汉
user_08275,F,49,2022-01-27,成都
user_08276,F,62,2021-02-02,广州
user_08277,F,50,2020-02-01,武汉
user_08278,M,27,2021-06-15,武汉
user_08279,M,26,2020-02-22,广州
user_08280,M,66,2021-12-18,深圳
user_08281,M,50,2021-12-31,广州
user_08282,F,50,2020-07-13,武汉
user_08283,F,24,2020-10-31,武汉
user_08284,M,21,2021-12-07,广州
user_08285,F,45,2020-12-10,南京
user_08286,F,40,2020-03-22,武汉
user_08287,M,49,2020-01-01,成都
user_08288,M,61,2020-06-15,武汉
user_08289,M,33,2020-11-12,武汉
user_08290,F,63,2020-07-01,杭州
user_08291,F,27,2020-09-29,上海
user_08292,F,31,2021-10-30,上海
user_08293,M,56,2021-01-07,广州
user_08294,M,53,2020-12-27,北京
user_08295,F,51,2020-07-19,成都
user_08296,F,41,2020-07-10,杭州
user_08297,F,35,2020-12-06,杭州
user_08298,F,33,2020-10-25,广州
user_08299,M,58,2021-05-20,北京
user_08300,F,54,2021-08-10,北京
user_08301,F,58,2020-05-19,杭州
user_08302,M,42,2020-11-01,成都
user_08303,F,25,2020-07-14,上海
user_08304,M,41,2020-03-01,杭州
user_08305,M,37,2020-12-25,南京
user_08306,M,65,2020-11-02,南京
user_08307,M,47,2021-04-24,武汉
user_08308,M,37,2020-11-28,杭州
user_08309,M,35,2020-03-23,武汉
user_08310,F,21,2020-11-29,深圳
user_08311,M,65,2021-05-31,北京
user_08312,M,53,2021-12-31,深圳
user_08313,M,23,2022-02-04,南京
user_08314,F,20,2021-04-18,深圳
user_08315,M,35,2021-01-28,成都
user_08316,M,64,2021-08-22,南京
user_08317,F,57,2021-12-21,杭州
user_08318,F,35,2021-11-22,上海
user_08319,F,40,2021-12-20,南京
user_08320,F,52,2022-02-23,武汉
user_08321,M,23,2021-07-30,武汉
user_08322,F,43,2021-01-14,成都
user_08323,M,38,2020-01-21,北京
user_08324,M,41,2020-06-25,上海
user_08325,M,32,2020-12-28,杭州
user_08326,F,44,2020-01-22,南京
user_08327,M,49,2021-07-01,广州
user_08328,F,29,2020-09-06,上海
user_08329,F,22,2021-10-22,武汉
user_08330,M,24,2020-03-13,成都
user_08331,F,39,2020-03-31,成都
user_08332,F,44,2020-06-24,深圳
user_08333,F,32,2020-05-05,南京
user_08334,M,56,2020-07-22,杭州
user_08335,F,62,2020-09-02,广州
user_08336,M,52,2021-09-02,杭州
user_08337,F,43,2020-09-27,上海
user_08338,F,40,2020-02-13,广州
user_08339,M,30,2022-01-03,杭州
user_08340,F,43,2021-08-31,深圳
user_08341,F,20,2021-07-01,广州
user_08342,F,46,2020-06-16,广州
user_08343,M,19,2021-03-10,上海
user_08344,M,45,2020-01-30,广州
user_08345,F,40,2022-03-04,深圳
user_08346,F,53,2021-08-19,南京
user_08347,F,66,2020-12-22,北京
user_08348,M,23,2021-05-05,北京
user_08349,M,28,2021-09-24,成都
user_08350,F,55,2022-03-09,北京
user_08351,F,51,2020-09-04,上海
user_08352,M,34,2021-11-26,成都
user_08353,F,20,2020-09-09,北京
user_08354,F,61,2022-02-23,北京
user_08355,M,63,2021-12-21,成都
user_08356,M,51,2021-01-16,上海
user_08357,M,39,2021-06-19,成都
user_08358,F,46,2021-09-25,武汉
user_08359,M,46,2022-01-06,南京
user_08360,M,22,2021-02-22,武汉
user_08361,F,27,2020-05-02,上海
user_08362,M,27,2020-10-20,上海
user_08363,M,26,2021-11-15,杭州
user_08364,M,38,2020-05-22,深圳
user_08365,F,30,2021-05-25,北京
