product_id,category,price
prod_02936,图书,10.25
prod_02937,电子产品,22.28
prod_02938,图书,16.21
prod_02939,运动户外,15.59
prod_02940,电子产品,10.0
prod_02941,电子产品,13.95
prod_02942,家居用品,14.06
prod_02943,家居用品,23.93
prod_02944,食品,10.0
prod_02945,美妆,41.01
prod_02946,美妆,10.0
prod_02947,服装,69.64
prod_02948,服装,10.44
prod_02949,美妆,63.68
prod_02950,电子产品,11.02
prod_02951,家居用品,39.03
prod_02952,运动户外,15.0
prod_02953,家居用品,21.42
prod_02954,运动户外,32.51
prod_02955,家居用品,15.38
prod_02956,电子产品,10.0
prod_02957,食品,12.08
prod_02958,运动户外,13.4
prod_02959,运动户外,80.06
prod_02960,家居用品,19.34
prod_02961,母婴用品,23.02
prod_02962,服装,18.31
prod_02963,电子产品,23.91
prod_02964,电子产品,10.0
prod_02965,服装,11.59
prod_02966,食品,34.12
prod_02967,电子产品,16.8
prod_02968,母婴用品,18.52
prod_02969,图书,19.76
prod_02970,运动户外,34.83
prod_02971,食品,12.03
prod_02972,美妆,21.76
prod_02973,服装,10.0
prod_02974,美妆,10.0
prod_02975,母婴用品,16.46
prod_02976,美妆,10.0
prod_02977,家居用品,44.11
prod_02978,家居用品,10.0
prod_02979,母婴用品,18.13
prod_02980,电子产品,38.17
prod_02981,运动户外,29.8
prod_02982,服装,12.99
prod_02983,服装,14.7
prod_02984,图书,29.36
prod_02985,电子产品,38.3
prod_02986,服装,66.52
prod_02987,电子产品,38.25
prod_02988,美妆,34.75
prod_02989,电子产品,26.42
prod_02990,电子产品,22.12
prod_02991,运动户外,14.93
prod_02992,服装,29.93
prod_02993,家居用品,16.62
prod_02994,食品,35.06
prod_02995,食品,35.8
prod_02996,服装,29.26
prod_02997,母婴用品,12.21
prod_02998,图书,18.72
prod_02999,电子产品,47.8
prod_03000,食品,10.0
prod_03001,电子产品,23.38
prod_03002,家居用品,36.81
prod_03003,母婴用品,28.44
prod_03004,服装,105.16
prod_03005,运动户外,10.0
prod_03006,电子产品,10.0
prod_03007,家居用品,23.24
prod_03008,服装,42.33
prod_03009,服装,21.03
prod_03010,图书,57.65
prod_03011,食品,12.66
prod_03012,食品,16.15
prod_03013,美妆,36.97
prod_03014,图书,15.13
prod_03015,运动户外,42.5
prod_03016,服装,35.02
prod_03017,运动户外,14.4
prod_03018,服装,25.52
prod_03019,图书,13.7
prod_03020,运动户外,10.0
prod_03021,电子产品,14.69
prod_03022,食品,17.4
prod_03023,母婴用品,21.96
prod_03024,服装,18.41
prod_03025,运动户外,10.0
prod_03026,电子产品,44.38
prod_03027,美妆,10.0
prod_03028,运动户外,23.36
prod_03029,服装,11.1
prod_03030,服装,22.57
prod_03031,电子产品,16.79
prod_03032,电子产品,26.53
prod_03033,服装,30.46
prod_03034,运动户外,46.08
prod_03035,母婴用品,37.28
prod_03036,美妆,20.76
prod_03037,运动户外,42.72
prod_03038,图书,13.37
prod_03039,图书,77.07
prod_03040,图书,12.48
prod_03041,食品,13.79
prod_03042,服装,10.0
prod_03043,电子产品,11.77
prod_03044,运动户外,16.22
prod_03045,电子产品,16.15
prod_03046,家居用品,77.19
prod_03047,食品,32.07
prod_03048,母婴用品,42.57
prod_03049,图书,20.09
prod_03050,服装,11.46
prod_03051,图书,114.79
prod_03052,母婴用品,18.53
prod_03053,食品,33.64
prod_03054,服装,10.0
prod_03055,食品,10.0
prod_03056,家居用品,66.46
prod_03057,母婴用品,28.39
prod_03058,图书,16.81
prod_03059,图书,17.27
prod_03060,食品,10.0
prod_03061,母婴用品,12.82
prod_03062,家居用品,28.24
prod_03063,家居用品,20.83
prod_03064,家居用品,36.68
prod_03065,图书,10.0
prod_03066,图书,23.09
prod_03067,食品,37.48
prod_03068,美妆,10.0
prod_03069,家居用品,10.0
prod_03070,电子产品,10.0
prod_03071,家居用品,56.67
prod_03072,食品,21.28
prod_03073,运动户外,22.49
prod_03074,图书,49.78
prod_03075,电子产品,18.38
prod_03076,电子产品,11.94
prod_03077,运动户外,23.03
prod_03078,电子产品,28.34
prod_03079,服装,10.0
prod_03080,电子产品,70.33
prod_03081,食品,10.0
prod_03082,服装,26.08
prod_03083,家居用品,76.63
prod_03084,食品,22.13
prod_03085,服装,10.0
prod_03086,电子产品,65.98
prod_03087,图书,13.67
prod_03088,运动户外,37.51
prod_03089,家居用品,28.08
prod_03090,电子产品,19.83
prod_03091,电子产品,10.0
prod_03092,食品,27.81
prod_03093,运动户外,36.25
prod_03094,家居用品,10.0
prod_03095,服装,76.68
prod_03096,电子产品,14.75
prod_03097,服装,85.89
prod_03098,电子产品,34.25
prod_03099,母婴用品,20.47
prod_03100,美妆,21.84
prod_03101,家居用品,44.16
prod_03102,运动户外,68.2
prod_03103,电子产品,10.0
prod_03104,电子产品,12.44
prod_03105,母婴用品,75.67
prod_03106,家居用品,10.0
prod_03107,母婴用品,20.44
prod_03108,美妆,11.59
prod_03109,母婴用品,36.28
prod_03110,图书,10.0
prod_03111,电子产品,36.15
prod_03112,运动户外,50.82
prod_03113,电子产品,33.99
prod_03114,美妆,10.33
prod_03115,食品,10.0
prod_03116,图书,11.68
prod_03117,图书,33.83
prod_03118,运动户外,19.69
prod_03119,运动户外,40.57
prod_03120,运动户外,16.83
prod_03121,服装,16.16
prod_03122,运动户外,72.25
prod_03123,图书,11.56
prod_03124,运动户外,33.69
prod_03125,母婴用品,37.61
prod_03126,电子产品,133.9
prod_03127,服装,75.53
prod_03128,运动户外,31.16
prod_03129,电子产品,35.44
prod_03130,食品,55.12
prod_03131,运动户外,12.02
prod_03132,电子产品,82.2
prod_03133,母婴用品,19.59
prod_03134,母婴用品,34.65
prod_03135,家居用品,26.82
prod_03136,图书,10.96
prod_03137,电子产品,14.81
prod_03138,图书,10.61
prod_03139,服装,23.94
prod_03140,运动户外,10.0
prod_03141,家居用品,10.0
prod_03142,美妆,14.09
prod_03143,图书,17.7
prod_03144,家居用品,64.37
prod_03145,运动户外,44.52
prod_03146,母婴用品,18.29
prod_03147,美妆,85.76
prod_03148,图书,26.27
prod_03149,食品,34.44
prod_03150,食品,10.0
prod_03151,电子产品,10.0
prod_03152,食品,46.44
prod_03153,食品,33.91
prod_03154,美妆,84.45
prod_03155,电子产品,79.36
prod_03156,家居用品,13.14
prod_03157,图书,50.45
prod_03158,电子产品,10.0
prod_03159,服装,10.0
prod_03160,家居用品,25.93
prod_03161,食品,37.05
prod_03162,母婴用品,26.25
prod_03163,运动户外,43.16
prod_03164,家居用品,12.61
prod_03165,服装,45.38
prod_03166,母婴用品,13.25
prod_03167,运动户外,135.78
prod_03168,电子产品,39.84
prod_03169,运动户外,70.94
prod_03170,家居用品,10.0
prod_03171,食品,14.35
prod_03172,电子产品,18.75
prod_03173,母婴用品,10.0
prod_03174,图书,73.09
prod_03175,家居用品,21.02
prod_03176,美妆,10.0
prod_03177,家居用品,13.5
prod_03178,电子产品,10.0
prod_03179,服装,36.46
prod_03180,美妆,32.64
prod_03181,电子产品,33.72
prod_03182,食品,44.01
prod_03183,食品,116.49
prod_03184,美妆,85.77
prod_03185,家居用品,14.04
prod_03186,电子产品,110.34
prod_03187,家居用品,17.11
prod_03188,服装,21.84
prod_03189,美妆,21.26
prod_03190,母婴用品,34.18
prod_03191,家居用品,10.0
prod_03192,美妆,20.49
prod_03193,电子产品,25.44
prod_03194,电子产品,10.0
prod_03195,食品,10.0
prod_03196,图书,10.38
prod_03197,运动户外,11.11
prod_03198,图书,20.79
prod_03199,电子产品,18.06
prod_03200,美妆,51.38
prod_03201,运动户外,14.82
prod_03202,食品,15.04
prod_03203,母婴用品,44.84
prod_03204,电子产品,10.0
prod_03205,运动户外,83.0
prod_03206,家居用品,10.0
prod_03207,美妆,45.45
prod_03208,美妆,39.46
prod_03209,家居用品,70.26
prod_03210,母婴用品,11.34
prod_03211,电子产品,20.77
prod_03212,电子产品,10.0
prod_03213,运动户外,19.12
prod_03214,电子产品,18.51
prod_03215,服装,69.61
prod_03216,图书,30.88
prod_03217,图书,19.55
prod_03218,母婴用品,19.35
prod_03219,图书,13.91
prod_03220,运动户外,16.59
prod_03221,母婴用品,21.45
prod_03222,食品,94.74
prod_03223,家居用品,27.7
prod_03224,图书,10.0
prod_03225,电子产品,161.81
prod_03226,电子产品,45.95
prod_03227,图书,43.71
prod_03228,母婴用品,16.9
prod_03229,服装,38.02
prod_03230,电子产品,25.62
prod_03231,服装,10.0
prod_03232,服装,28.87
prod_03233,服装,10.0
prod_03234,美妆,25.49
prod_03235,电子产品,27.47
prod_03236,服装,10.0
prod_03237,运动户外,22.07
prod_03238,图书,32.32
prod_03239,电子产品,13.33
prod_03240,食品,28.95
prod_03241,电子产品,55.58
prod_03242,母婴用品,39.4
prod_03243,家居用品,15.68
prod_03244,母婴用品,64.24
prod_03245,运动户外,36.68
prod_03246,食品,17.54
prod_03247,家居用品,12.26
prod_03248,运动户外,32.95
prod_03249,电子产品,47.86
prod_03250,电子产品,49.76
prod_03251,家居用品,32.89
prod_03252,食品,15.29
prod_03253,家居用品,31.64
prod_03254,母婴用品,10.09
prod_03255,电子产品,25.33
prod_03256,运动户外,84.66
prod_03257,电子产品,10.0
prod_03258,服装,12.9
prod_03259,家居用品,42.84
prod_03260,母婴用品,10.0
prod_03261,电子产品,68.56
prod_03262,图书,43.86
prod_03263,家居用品,45.34
prod_03264,运动户外,49.91
prod_03265,家居用品,10.0
prod_03266,电子产品,10.0
prod_03267,美妆,57.75
prod_03268,家居用品,15.71
prod_03269,服装,18.96
prod_03270,电子产品,35.39
prod_03271,图书,22.67
prod_03272,服装,47.68
prod_03273,电子产品,31.91
prod_03274,图书,17.15
prod_03275,电子产品,18.62
prod_03276,食品,24.7
prod_03277,美妆,27.44
prod_03278,母婴用品,38.24
prod_03279,电子产品,22.93
prod_03280,美妆,18.77
prod_03281,服装,17.39
prod_03282,服装,14.22
prod_03283,食品,72.52
prod_03284,家居用品,10.0
prod_03285,服装,10.0
prod_03286,美妆,40.98
prod_03287,服装,29.52
prod_03288,电子产品,104.74
prod_03289,家居用品,18.79
prod_03290,服装,19.63
prod_03291,服装,10.39
prod_03292,电子产品,21.77
prod_03293,服装,10.0
prod_03294,美妆,10.0
prod_03295,电子产品,13.0
prod_03296,图书,21.18
prod_03297,母婴用品,12.56
prod_03298,电子产品,12.64
prod_03299,电子产品,10.0
prod_03300,食品,33.29
prod_03301,家居用品,11.36
prod_03302,图书,75.76
prod_03303,家居用品,19.0
prod_03304,家居用品,10.0
prod_03305,电子产品,10.0
prod_03306,家居用品,10.0
prod_03307,家居用品,19.09
prod_03308,家居用品,10.0
prod_03309,电子产品,10.65
prod_03310,食品,13.12
prod_03311,家居用品,11.11
prod_03312,运动户外,12.58
prod_03313,家居用品,13.84
prod_03314,家居用品,10.72
prod_03315,电子产品,65.1
prod_03316,图书,12.26
prod_03317,食品,10.0
prod_03318,电子产品,10.0
prod_03319,家居用品,32.51
prod_03320,母婴用品,28.8
prod_03321,运动户外,13.2
prod_03322,家居用品,10.0
prod_03323,食品,35.49
prod_03324,服装,10.0
prod_03325,电子产品,27.08
prod_03326,图书,14.25
prod_03327,图书,29.96
prod_03328,服装,13.39
prod_03329,运动户外,64.6
prod_03330,食品,10.0
prod_03331,电子产品,31.82
prod_03332,家居用品,15.23
prod_03333,服装,11.44
prod_03334,电子产品,54.82
prod_03335,食品,10.0
prod_03336,电子产品,24.22
prod_03337,家居用品,22.15
prod_03338,运动户外,10.0
prod_03339,母婴用品,38.88
prod_03340,食品,101.17
prod_03341,美妆,73.39
prod_03342,图书,27.6
prod_03343,美妆,16.74
prod_03344,电子产品,38.59
prod_03345,服装,43.57
prod_03346,食品,21.6
prod_03347,服装,10.0
prod_03348,电子产品,10.0
prod_03349,图书,29.01
prod_03350,电子产品,26.04
prod_03351,家居用品,13.88
prod_03352,家居用品,25.02
prod_03353,电子产品,10.0
prod_03354,运动户外,17.4
prod_03355,美妆,15.35
prod_03356,运动户外,10.0
prod_03357,服装,21.54
prod_03358,食品,10.0
prod_03359,美妆,40.47
prod_03360,服装,26.25
prod_03361,服装,11.77
prod_03362,食品,10.0
prod_03363,母婴用品,10.0
prod_03364,运动户外,13.73
prod_03365,电子产品,37.26
prod_03366,电子产品,15.32
prod_03367,美妆,17.5
prod_03368,电子产品,10.0
prod_03369,电子产品,13.41
prod_03370,电子产品,16.77
prod_03371,服装,22.18
prod_03372,服装,17.45
prod_03373,食品,28.76
prod_03374,母婴用品,33.92
prod_03375,服装,68.22
prod_03376,家居用品,23.95
prod_03377,食品,28.13
prod_03378,家居用品,13.22
prod_03379,母婴用品,68.78
prod_03380,家居用品,13.79
prod_03381,母婴用品,32.51
prod_03382,服装,13.54
prod_03383,运动户外,17.89
prod_03384,美妆,20.41
prod_03385,母婴用品,10.0
prod_03386,美妆,23.54
prod_03387,食品,18.84
prod_03388,美妆,11.72
prod_03389,图书,10.0
prod_03390,运动户外,12.03
prod_03391,家居用品,10.0
prod_03392,家居用品,13.46
prod_03393,电子产品,11.76
prod_03394,服装,15.2
prod_03395,运动户外,36.94
prod_03396,电子产品,10.0
prod_03397,食品,12.59
prod_03398,美妆,22.05
prod_03399,运动户外,10.0
prod_03400,食品,36.95
prod_03401,电子产品,10.0
prod_03402,母婴用品,22.37
prod_03403,电子产品,46.97
prod_03404,图书,10.0
prod_03405,电子产品,10.59
prod_03406,电子产品,14.0
prod_03407,运动户外,20.4
prod_03408,图书,18.1
prod_03409,服装,19.81
prod_03410,美妆,30.11
prod_03411,服装,17.29
prod_03412,电子产品,10.0
prod_03413,图书,55.63
prod_03414,图书,28.36
prod_03415,运动户外,10.0
prod_03416,食品,17.33
prod_03417,美妆,37.65
prod_03418,服装,10.0
prod_03419,家居用品,42.08
prod_03420,服装,10.0
prod_03421,母婴用品,28.33
prod_03422,电子产品,10.0
prod_03423,家居用品,42.72
prod_03424,美妆,10.0
prod_03425,电子产品,52.09
prod_03426,运动户外,10.0
prod_03427,电子产品,90.63
prod_03428,图书,21.81
prod_03429,服装,45.31
prod_03430,电子产品,17.3
prod_03431,运动户外,10.0
prod_03432,美妆,10.0
prod_03433,电子产品,29.16
prod_03434,家居用品,204.44
prod_03435,服装,63.67
prod_03436,家居用品,21.55
prod_03437,服装,42.77
prod_03438,食品,23.9
prod_03439,服装,16.68
prod_03440,家居用品,21.04
prod_03441,食品,12.74
prod_03442,电子产品,21.24
prod_03443,美妆,26.77
prod_03444,美妆,19.04
prod_03445,家居用品,13.7
prod_03446,电子产品,13.12
prod_03447,电子产品,16.07
prod_03448,食品,21.9
prod_03449,食品,13.57
prod_03450,食品,30.5
prod_03451,母婴用品,10.0
prod_03452,食品,23.68
prod_03453,图书,43.62
prod_03454,电子产品,82.51
prod_03455,家居用品,18.86
prod_03456,家居用品,33.68
prod_03457,食品,23.67
prod_03458,家居用品,45.23
prod_03459,美妆,16.5
prod_03460,美妆,29.72
prod_03461,电子产品,10.0
prod_03462,美妆,44.1
prod_03463,电子产品,22.11
prod_03464,服装,11.45
prod_03465,图书,24.9
prod_03466,图书,61.86
prod_03467,家居用品,10.0
prod_03468,家居用品,10.0
prod_03469,服装,10.0
prod_03470,电子产品,10.0
prod_03471,母婴用品,10.0
prod_03472,家居用品,17.06
prod_03473,母婴用品,20.76
prod_03474,母婴用品,10.0
prod_03475,服装,25.77
prod_03476,家居用品,24.48
prod_03477,图书,24.04
prod_03478,家居用品,10.0
prod_03479,食品,93.32
prod_03480,电子产品,33.23
prod_03481,服装,10.0
prod_03482,电子产品,10.0
prod_03483,家居用品,10.5
prod_03484,美妆,21.55
prod_03485,母婴用品,63.73
prod_03486,家居用品,11.67
prod_03487,服装,10.0
prod_03488,服装,25.27
prod_03489,电子产品,13.77
prod_03490,美妆,21.89
prod_03491,图书,17.59
prod_03492,电子产品,16.16
prod_03493,图书,45.57
prod_03494,图书,32.14
prod_03495,电子产品,23.82
prod_03496,美妆,10.0
prod_03497,服装,16.39
prod_03498,美妆,40.05
prod_03499,服装,10.0
prod_03500,电子产品,16.71
prod_03501,图书,19.21
prod_03502,食品,24.04
prod_03503,图书,14.45
prod_03504,电子产品,27.99
prod_03505,图书,27.2
prod_03506,服装,10.0
prod_03507,图书,10.67
prod_03508,食品,23.01
prod_03509,服装,64.7
prod_03510,家居用品,44.7
prod_03511,运动户外,12.74
prod_03512,食品,10.55
prod_03513,母婴用品,14.81
prod_03514,服装,68.52
prod_03515,美妆,19.82
prod_03516,美妆,23.22
prod_03517,美妆,10.38
prod_03518,图书,20.46
prod_03519,电子产品,10.0
prod_03520,食品,10.0
prod_03521,食品,21.4
prod_03522,家居用品,24.15
prod_03523,服装,14.37
prod_03524,食品,25.9
prod_03525,家居用品,10.0
prod_03526,家居用品,15.2
prod_03527,图书,12.04
prod_03528,电子产品,18.73
prod_03529,家居用品,15.74
prod_03530,美妆,122.96
prod_03531,家居用品,10.0
prod_03532,食品,20.01
prod_03533,家居用品,186.77
prod_03534,运动户外,32.75
prod_03535,家居用品,19.46
prod_03536,家居用品,38.57
prod_03537,食品,33.26
prod_03538,电子产品,10.0
prod_03539,图书,10.0
prod_03540,美妆,21.7
prod_03541,图书,13.69
prod_03542,服装,123.85
prod_03543,运动户外,49.17
prod_03544,服装,49.16
prod_03545,电子产品,10.0
prod_03546,家居用品,12.53
prod_03547,图书,19.92
prod_03548,运动户外,11.15
prod_03549,电子产品,12.18
prod_03550,运动户外,16.35
prod_03551,图书,22.19
prod_03552,服装,175.03
prod_03553,美妆,11.73
prod_03554,电子产品,39.51
prod_03555,运动户外,64.77
prod_03556,美妆,10.0
prod_03557,服装,100.48
prod_03558,运动户外,24.25
prod_03559,电子产品,10.0
prod_03560,运动户外,53.38
prod_03561,电子产品,10.0
prod_03562,图书,64.48
prod_03563,食品,43.76
prod_03564,美妆,10.0
prod_03565,服装,14.7
prod_03566,运动户外,34.73
prod_03567,家居用品,12.88
prod_03568,家居用品,80.81
prod_03569,家居用品,41.75
prod_03570,图书,10.0
prod_03571,服装,17.46
prod_03572,食品,30.44
prod_03573,运动户外,10.77
prod_03574,运动户外,48.1
prod_03575,电子产品,32.84
prod_03576,食品,35.68
prod_03577,电子产品,15.61
prod_03578,运动户外,10.0
prod_03579,运动户外,53.2
prod_03580,运动户外,82.13
prod_03581,图书,45.9
prod_03582,服装,40.97
prod_03583,服装,21.11
prod_03584,服装,11.4
prod_03585,电子产品,36.35
prod_03586,母婴用品,12.16
prod_03587,服装,44.77
prod_03588,母婴用品,24.97
prod_03589,运动户外,10.0
prod_03590,运动户外,21.01
prod_03591,食品,10.0
prod_03592,电子产品,10.0
prod_03593,家居用品,10.0
prod_03594,美妆,10.0
prod_03595,电子产品,10.0
prod_03596,电子产品,55.55
prod_03597,美妆,31.79
prod_03598,运动户外,99.42
prod_03599,运动户外,17.19
prod_03600,电子产品,10.0
prod_03601,母婴用品,19.94
prod_03602,美妆,14.3
prod_03603,图书,28.18
prod_03604,家居用品,10.0
prod_03605,图书,20.87
prod_03606,图书,59.04
prod_03607,食品,59.77
prod_03608,服装,52.03
prod_03609,运动户外,31.22
prod_03610,母婴用品,42.61
prod_03611,运动户外,19.47
prod_03612,家居用品,28.12
prod_03613,服装,18.12
prod_03614,家居用品,12.97
prod_03615,图书,24.67
prod_03616,运动户外,78.31
prod_03617,家居用品,25.1
prod_03618,母婴用品,29.56
prod_03619,美妆,37.41
prod_03620,家居用品,26.0
prod_03621,服装,16.84
prod_03622,电子产品,37.51
prod_03623,食品,11.18
prod_03624,电子产品,51.49
prod_03625,美妆,55.04
prod_03626,图书,19.34
prod_03627,服装,11.83
prod_03628,电子产品,110.77
prod_03629,美妆,11.46
prod_03630,服装,15.87
prod_03631,母婴用品,10.0
prod_03632,食品,60.35
prod_03633,电子产品,10.0
prod_03634,美妆,29.67
prod_03635,图书,25.62
prod_03636,电子产品,18.87
prod_03637,服装,13.02
prod_03638,图书,28.57
prod_03639,电子产品,80.98
prod_03640,电子产品,16.41
prod_03641,美妆,10.0
prod_03642,图书,10.0
prod_03643,运动户外,17.28
prod_03644,服装,13.94
prod_03645,服装,17.52
prod_03646,食品,25.25
prod_03647,图书,13.64
prod_03648,美妆,182.75
prod_03649,家居用品,27.27
prod_03650,家居用品,41.33
prod_03651,图书,17.72
prod_03652,食品,17.82
prod_03653,电子产品,12.49
prod_03654,电子产品,21.33
prod_03655,运动户外,10.0
prod_03656,母婴用品,10.0
prod_03657,家居用品,12.23
prod_03658,服装,10.0
prod_03659,电子产品,12.23
prod_03660,家居用品,15.34
prod_03661,服装,15.94
prod_03662,家居用品,38.48
prod_03663,图书,37.28
prod_03664,食品,19.63
prod_03665,运动户外,98.31
prod_03666,图书,13.83
prod_03667,电子产品,39.09
prod_03668,电子产品,30.1
prod_03669,运动户外,16.88
prod_03670,运动户外,18.1
prod_03671,服装,14.11
prod_03672,电子产品,36.85
prod_03673,运动户外,54.55
prod_03674,家居用品,20.68
prod_03675,电子产品,10.0
prod_03676,母婴用品,31.09
prod_03677,运动户外,17.4
prod_03678,美妆,10.0
prod_03679,电子产品,21.33
prod_03680,食品,15.21
prod_03681,美妆,10.0
prod_03682,图书,16.83
prod_03683,服装,62.1
prod_03684,母婴用品,22.5
prod_03685,家居用品,20.5
prod_03686,电子产品,28.71
prod_03687,家居用品,24.25
prod_03688,美妆,16.05
prod_03689,图书,23.48
prod_03690,图书,21.48
prod_03691,电子产品,10.0
prod_03692,运动户外,30.67
prod_03693,家居用品,20.82
prod_03694,家居用品,30.97
prod_03695,美妆,19.78
prod_03696,家居用品,15.17
prod_03697,食品,10.0
prod_03698,服装,22.85
prod_03699,家居用品,22.78
prod_03700,家居用品,59.13
prod_03701,服装,13.65
prod_03702,家居用品,47.52
prod_03703,服装,37.93
prod_03704,图书,10.85
prod_03705,电子产品,10.0
prod_03706,美妆,45.23
prod_03707,美妆,29.0
prod_03708,运动户外,38.73
prod_03709,运动户外,22.62
prod_03710,电子产品,10.0
prod_03711,电子产品,23.2
prod_03712,美妆,33.82
prod_03713,图书,10.0
prod_03714,家居用品,29.48
prod_03715,食品,38.97
prod_03716,图书,42.33
prod_03717,图书,28.95
prod_03718,美妆,14.34
prod_03719,电子产品,19.07
prod_03720,电子产品,10.0
prod_03721,服装,46.55
prod_03722,电子产品,37.84
prod_03723,母婴用品,15.37
prod_03724,电子产品,32.37
prod_03725,电子产品,33.01
prod_03726,电子产品,10.0
prod_03727,美妆,102.34
prod_03728,食品,10.26
prod_03729,美妆,10.0
prod_03730,运动户外,27.71
prod_03731,服装,26.3
prod_03732,电子产品,14.64
prod_03733,图书,23.76
prod_03734,运动户外,10.72
prod_03735,电子产品,10.0
prod_03736,家居用品,43.83
prod_03737,图书,25.64
prod_03738,服装,14.92
prod_03739,服装,81.14
prod_03740,运动户外,15.86
prod_03741,电子产品,32.27
prod_03742,美妆,10.0
prod_03743,家居用品,10.0
prod_03744,电子产品,32.84
prod_03745,美妆,32.06
prod_03746,电子产品,92.91
prod_03747,图书,10.0
prod_03748,家居用品,10.0
prod_03749,电子产品,12.29
prod_03750,电子产品,31.29
prod_03751,运动户外,10.0
prod_03752,服装,21.41
prod_03753,家居用品,13.88
prod_03754,服装,14.59
prod_03755,美妆,10.0
prod_03756,电子产品,48.82
prod_03757,运动户外,10.0
prod_03758,母婴用品,42.89
prod_03759,服装,29.58
prod_03760,服装,13.7
prod_03761,运动户外,68.92
prod_03762,服装,10.0
prod_03763,运动户外,44.66
prod_03764,电子产品,10.0
prod_03765,服装,13.92
prod_03766,母婴用品,25.77
prod_03767,家居用品,46.39
prod_03768,家居用品,10.0
prod_03769,美妆,31.7
prod_03770,母婴用品,14.14
prod_03771,电子产品,10.14
prod_03772,母婴用品,10.0
prod_03773,美妆,14.82
prod_03774,母婴用品,10.0
prod_03775,图书,10.0
prod_03776,美妆,13.6
prod_03777,运动户外,16.61
prod_03778,电子产品,12.95
prod_03779,母婴用品,21.23
prod_03780,电子产品,77.33
prod_03781,电子产品,11.74
prod_03782,美妆,10.0
prod_03783,电子产品,10.0
prod_03784,图书,10.0
prod_03785,图书,12.09
prod_03786,家居用品,83.52
prod_03787,电子产品,21.24
prod_03788,食品,14.53
prod_03789,运动户外,30.58
prod_03790,运动户外,14.24
prod_03791,电子产品,54.1
prod_03792,母婴用品,18.17
prod_03793,家居用品,61.5
prod_03794,家居用品,24.78
prod_03795,电子产品,30.68
prod_03796,服装,17.78
prod_03797,美妆,43.61
prod_03798,食品,78.04
prod_03799,运动户外,30.86
prod_03800,美妆,17.37
prod_03801,家居用品,43.81
prod_03802,食品,13.78
prod_03803,电子产品,62.4
prod_03804,食品,13.38
prod_03805,服装,18.95
prod_03806,电子产品,40.28
prod_03807,家居用品,10.0
prod_03808,运动户外,25.84
prod_03809,食品,22.81
prod_03810,母婴用品,13.85
prod_03811,服装,15.5
prod_03812,母婴用品,10.22
prod_03813,服装,10.0
prod_03814,图书,14.41
prod_03815,家居用品,10.0
prod_03816,电子产品,30.21
prod_03817,运动户外,11.3
prod_03818,图书,38.05
prod_03819,运动户外,10.0
prod_03820,家居用品,10.0
prod_03821,图书,16.86
prod_03822,家居用品,10.0
prod_03823,电子产品,18.0
prod_03824,运动户外,10.69
prod_03825,食品,10.0
prod_03826,母婴用品,10.0
prod_03827,服装,51.37
prod_03828,母婴用品,35.19
prod_03829,美妆,10.0
prod_03830,食品,10.65
prod_03831,家居用品,65.96
prod_03832,运动户外,19.62
prod_03833,运动户外,15.26
prod_03834,服装,21.89
prod_03835,图书,24.8
prod_03836,服装,19.91
prod_03837,图书,10.57
prod_03838,母婴用品,10.0
prod_03839,家居用品,19.77
prod_03840,美妆,10.0
prod_03841,服装,13.58
prod_03842,食品,11.89
prod_03843,运动户外,11.25
prod_03844,家居用品,28.21
prod_03845,电子产品,16.93
prod_03846,图书,29.33
prod_03847,食品,10.0
prod_03848,服装,36.79
prod_03849,电子产品,41.93
prod_03850,电子产品,19.3
prod_03851,家居用品,94.51
prod_03852,图书,34.47
prod_03853,服装,19.54
prod_03854,食品,63.15
prod_03855,电子产品,21.48
prod_03856,电子产品,10.0
prod_03857,电子产品,38.43
prod_03858,美妆,67.41
prod_03859,家居用品,10.0
prod_03860,母婴用品,13.87
prod_03861,家居用品,13.36
prod_03862,服装,10.0
prod_03863,服装,16.03
prod_03864,家居用品,10.74
prod_03865,运动户外,28.13
prod_03866,运动户外,29.82
prod_03867,电子产品,22.45
prod_03868,美妆,23.78
prod_03869,美妆,66.94
prod_03870,母婴用品,100.69
prod_03871,服装,32.69
prod_03872,电子产品,13.4
prod_03873,食品,25.12
prod_03874,服装,20.59
prod_03875,图书,34.68
prod_03876,母婴用品,10.0
prod_03877,电子产品,36.47
prod_03878,运动户外,21.45
prod_03879,母婴用品,18.77
prod_03880,母婴用品,19.38
prod_03881,图书,59.04
prod_03882,图书,179.18
prod_03883,电子产品,22.08
prod_03884,母婴用品,11.19
prod_03885,服装,19.9
prod_03886,电子产品,25.72
prod_03887,服装,22.86
prod_03888,图书,23.01
prod_03889,服装,17.43
prod_03890,图书,59.06
prod_03891,食品,16.19
prod_03892,家居用品,38.24
prod_03893,家居用品,10.0
prod_03894,服装,12.77
prod_03895,电子产品,25.39
prod_03896,服装,19.59
prod_03897,电子产品,53.17
prod_03898,运动户外,24.91
prod_03899,食品,57.96
prod_03900,美妆,29.65
prod_03901,家居用品,10.45
prod_03902,家居用品,17.22
prod_03903,图书,18.1
prod_03904,美妆,55.81
prod_03905,电子产品,16.48
prod_03906,家居用品,18.01
prod_03907,母婴用品,14.59
prod_03908,家居用品,22.15
prod_03909,电子产品,33.85
prod_03910,电子产品,35.2
prod_03911,图书,15.63
prod_03912,图书,10.0
prod_03913,服装,25.04
prod_03914,电子产品,21.79
prod_03915,服装,22.7
