order_id,product_id,quantity,price
order_040159,prod_02419,1,10.0
order_040159,prod_02816,1,12.62
order_040159,prod_02243,1,10.0
order_040159,prod_00643,1,10.72
order_040160,prod_03882,3,179.18
order_040160,prod_01460,1,130.64
order_040160,prod_04538,3,12.9
order_040160,prod_04649,2,10.0
order_040160,prod_04191,3,10.0
order_040161,prod_01172,2,10.0
order_040161,prod_00298,3,19.97
order_040162,prod_01232,2,10.0
order_040162,prod_02770,3,18.09
order_040162,prod_02486,2,10.0
order_040162,prod_02343,3,10.0
order_040162,prod_02330,1,48.01
order_040163,prod_02431,3,27.25
order_040163,prod_01225,1,97.76
order_040163,prod_00573,3,10.0
order_040163,prod_04196,2,14.58
order_040164,prod_01485,3,10.0
order_040164,prod_04968,3,10.0
order_040164,prod_02853,2,16.63
order_040165,prod_00882,3,60.76
order_040165,prod_04465,2,50.07
order_040166,prod_03334,3,54.82
order_040166,prod_01260,1,95.49
order_040167,prod_01467,2,27.85
order_040167,prod_01646,2,140.02
order_040168,prod_01451,1,31.82
order_040168,prod_02373,1,16.73
order_040168,prod_02360,3,39.77
order_040168,prod_04828,1,12.33
order_040169,prod_04333,1,10.0
order_040170,prod_00830,2,48.0
order_040170,prod_03805,1,18.95
order_040170,prod_00234,3,31.78
order_040171,prod_03497,3,16.39
order_040172,prod_04387,1,26.59
order_040172,prod_01197,1,21.7
order_040172,prod_00827,1,68.64
order_040173,prod_00257,1,90.35
order_040174,prod_04019,2,137.76
order_040174,prod_00570,1,41.66
order_040174,prod_04269,1,30.25
order_040174,prod_03014,1,15.13
order_040175,prod_03930,3,44.8
order_040175,prod_03745,3,32.06
order_040175,prod_02280,1,17.4
order_040176,prod_01804,3,47.15
order_040177,prod_00731,1,30.19
order_040177,prod_02305,3,19.83
order_040178,prod_04651,1,12.67
order_040178,prod_01529,1,21.23
order_040178,prod_01094,3,12.02
order_040178,prod_02841,3,32.96
order_040179,prod_04945,3,14.58
order_040179,prod_00598,1,27.2
order_040180,prod_00449,3,10.0
order_040180,prod_03591,2,10.0
order_040180,prod_04920,1,35.99
order_040181,prod_01238,3,36.14
order_040181,prod_04649,2,10.0
order_040182,prod_00140,2,11.94
order_040182,prod_02867,1,14.62
order_040182,prod_03948,2,11.01
order_040183,prod_04824,2,10.0
order_040183,prod_03455,2,18.86
order_040183,prod_03646,1,25.25
order_040184,prod_01111,2,19.19
order_040184,prod_00460,1,14.27
order_040185,prod_01311,2,42.56
order_040186,prod_04092,3,60.13
order_040186,prod_01680,1,29.27
order_040187,prod_02038,3,36.64
order_040187,prod_01876,2,17.16
order_040188,prod_01407,2,13.26
order_040188,prod_01903,2,33.67
order_040189,prod_03171,2,14.35
order_040190,prod_02925,3,20.28
order_040191,prod_01861,1,34.16
order_040191,prod_03300,3,33.29
order_040191,prod_00987,3,12.16
order_040191,prod_01060,1,74.02
order_040192,prod_00016,3,15.3
order_040192,prod_00104,3,13.47
order_040193,prod_02663,2,33.51
order_040193,prod_01129,1,31.76
order_040193,prod_01935,3,10.0
order_040194,prod_01367,2,88.39
order_040194,prod_03424,1,10.0
order_040195,prod_04418,1,35.63
order_040195,prod_00368,2,12.79
order_040195,prod_04181,2,11.62
order_040196,prod_03826,1,10.0
order_040196,prod_03458,3,45.23
order_040197,prod_04973,3,10.0
order_040197,prod_03357,1,21.54
order_040198,prod_03669,2,16.88
order_040198,prod_00418,2,27.34
order_040199,prod_00320,2,10.0
order_040199,prod_02779,2,24.62
order_040200,prod_01675,2,21.64
order_040200,prod_00783,2,10.0
order_040200,prod_02830,1,18.25
order_040201,prod_02414,1,20.67
order_040202,prod_01262,3,17.33
order_040202,prod_03828,3,35.19
order_040202,prod_02762,1,53.69
order_040203,prod_04708,2,52.22
order_040204,prod_04109,2,80.34
order_040204,prod_01603,1,10.0
order_040205,prod_00219,2,10.0
order_040206,prod_02634,2,25.45
order_040206,prod_01793,1,32.52
order_040207,prod_01871,1,46.42
order_040207,prod_04527,3,38.59
order_040207,prod_00025,2,14.71
order_040207,prod_03884,3,11.19
order_040207,prod_04983,3,10.0
order_040208,prod_04655,3,20.34
order_040209,prod_04493,3,11.1
order_040209,prod_02745,2,58.04
order_040210,prod_02382,1,22.46
order_040210,prod_01289,3,10.0
order_040210,prod_04853,3,67.38
order_040211,prod_00904,1,24.69
order_040211,prod_01479,2,22.7
order_040211,prod_04792,1,10.0
order_040212,prod_00535,1,10.0
order_040212,prod_02980,1,38.17
order_040213,prod_02551,3,41.78
order_040213,prod_04523,2,12.51
order_040213,prod_00192,1,10.0
order_040213,prod_00686,2,45.6
order_040214,prod_04506,2,120.28
order_040214,prod_00051,3,14.47
order_040215,prod_04374,2,61.17
order_040215,prod_03555,1,64.77
order_040215,prod_04271,3,48.56
order_040215,prod_02671,3,24.65
order_040215,prod_04629,2,18.62
order_040216,prod_02042,3,59.52
order_040217,prod_00874,2,129.12
order_040217,prod_00660,1,13.74
order_040218,prod_02429,1,39.97
order_040218,prod_03046,1,77.19
order_040219,prod_04591,3,28.93
order_040219,prod_03261,3,68.56
order_040219,prod_01188,1,15.21
order_040220,prod_00730,2,41.36
order_040220,prod_03567,3,12.88
order_040221,prod_03481,1,10.0
order_040221,prod_00495,1,54.74
order_040222,prod_04372,1,35.52
order_040222,prod_02882,2,129.41
order_040223,prod_03382,1,13.54
order_040224,prod_02024,2,60.69
order_040224,prod_01618,1,88.64
order_040225,prod_02624,1,24.39
order_040226,prod_01162,1,10.0
order_040226,prod_01006,3,20.4
order_040227,prod_04994,1,30.64
order_040227,prod_00690,3,24.13
order_040227,prod_02048,2,23.25
order_040227,prod_02430,3,61.35
order_040228,prod_03541,1,13.69
order_040229,prod_01451,1,31.82
order_040229,prod_02946,3,10.0
order_040229,prod_02305,1,19.83
order_040230,prod_02767,3,30.18
order_040231,prod_01437,3,16.61
order_040231,prod_02543,3,10.0
order_040232,prod_03508,2,23.01
order_040232,prod_02841,2,32.96
order_040233,prod_03166,1,13.25
order_040233,prod_02046,3,13.32
order_040234,prod_02819,1,13.89
order_040235,prod_04307,3,17.78
order_040236,prod_04407,3,30.8
order_040237,prod_00977,3,46.25
order_040237,prod_02466,3,64.34
order_040238,prod_00233,2,116.74
order_040238,prod_01016,3,45.61
order_040238,prod_01125,1,13.45
order_040238,prod_03161,2,37.05
order_040239,prod_01113,3,14.14
order_040239,prod_03995,2,32.99
order_040239,prod_04734,1,10.04
order_040240,prod_04947,1,53.14
order_040240,prod_01371,1,18.65
order_040240,prod_00906,2,25.68
order_040240,prod_02668,1,26.55
order_040241,prod_04963,2,40.22
order_040242,prod_00558,1,10.0
order_040242,prod_04931,2,26.58
order_040243,prod_02087,2,24.0
order_040244,prod_02867,1,14.62
order_040244,prod_01481,1,22.86
order_040244,prod_04305,1,19.65
order_040245,prod_01216,1,10.0
order_040245,prod_00532,3,56.84
order_040245,prod_03504,1,27.99
order_040246,prod_03347,3,10.0
order_040246,prod_02969,1,19.76
order_040247,prod_04302,3,28.26
order_040248,prod_00891,1,38.78
order_040249,prod_04447,3,11.67
order_040250,prod_04731,2,22.52
order_040251,prod_01163,2,80.42
order_040251,prod_03265,3,10.0
order_040251,prod_01287,1,19.76
order_040251,prod_02615,3,52.26
order_040252,prod_01463,3,28.45
order_040252,prod_00117,2,44.08
order_040253,prod_01915,3,26.51
order_040253,prod_01111,1,19.19
order_040254,prod_01063,1,47.06
order_040254,prod_01810,1,10.0
order_040255,prod_01855,1,21.65
order_040255,prod_03449,2,13.57
order_040256,prod_00345,1,59.0
order_040256,prod_04825,1,15.71
order_040257,prod_01089,3,10.0
order_040258,prod_02476,2,18.22
order_040258,prod_01010,2,15.75
order_040259,prod_04307,1,17.78
order_040259,prod_01235,1,22.24
order_040260,prod_01210,1,10.0
order_040260,prod_00993,1,31.43
order_040261,prod_04984,2,69.35
order_040261,prod_04826,3,19.21
order_040262,prod_00182,3,11.03
order_040262,prod_03309,1,10.65
order_040262,prod_00786,2,24.45
order_040263,prod_00364,2,33.2
order_040263,prod_00201,1,28.21
order_040264,prod_04125,1,15.71
order_040264,prod_00039,3,10.0
order_040265,prod_01206,2,12.81
order_040265,prod_00281,3,10.0
order_040266,prod_04027,2,10.0
order_040266,prod_00780,3,27.42
order_040267,prod_04505,3,20.42
order_040267,prod_04117,3,12.81
order_040267,prod_03965,2,12.91
order_040267,prod_00954,1,10.0
order_040267,prod_00404,3,26.36
order_040267,prod_02053,1,13.64
order_040267,prod_02992,2,29.93
order_040268,prod_03776,2,13.6
order_040268,prod_00829,1,34.82
order_040269,prod_01325,2,61.5
order_040269,prod_04400,1,36.36
order_040269,prod_00266,1,16.94
order_040270,prod_00772,1,10.0
order_040270,prod_00308,3,16.45
order_040271,prod_04406,2,10.0
order_040272,prod_00018,2,16.55
order_040272,prod_02965,3,11.59
order_040272,prod_03175,1,21.02
order_040273,prod_04634,1,68.34
order_040273,prod_04682,3,27.21
order_040273,prod_00938,3,24.47
order_040274,prod_03752,3,21.41
order_040274,prod_00487,2,21.87
order_040274,prod_03464,1,11.45
order_040274,prod_04018,3,15.33
order_040275,prod_00651,1,94.28
order_040275,prod_02807,2,10.0
order_040276,prod_03964,1,38.95
order_040276,prod_01805,3,33.26
order_040276,prod_02119,1,40.05
order_040277,prod_00451,2,31.23
order_040277,prod_04890,1,12.75
order_040277,prod_04019,3,137.76
order_040277,prod_01934,2,15.6
order_040277,prod_02908,2,105.55
order_040278,prod_02083,3,90.76
order_040278,prod_03389,2,10.0
order_040279,prod_01122,3,54.67
order_040279,prod_04904,3,57.68
order_040280,prod_00132,1,32.85
order_040281,prod_02502,3,18.29
order_040281,prod_03041,2,13.79
order_040282,prod_04843,1,50.06
order_040282,prod_00948,3,78.63
order_040282,prod_04014,1,26.68
order_040282,prod_03683,3,62.1
order_040283,prod_01367,3,88.39
order_040283,prod_03569,2,41.75
order_040284,prod_03559,1,10.0
order_040284,prod_00164,2,10.0
order_040285,prod_03012,1,16.15
order_040285,prod_00821,3,35.35
order_040285,prod_02190,1,14.73
order_040285,prod_03654,2,21.33
order_040286,prod_00392,1,25.24
order_040286,prod_03275,3,18.62
order_040287,prod_01596,2,11.55
order_040287,prod_03310,3,13.12
order_040287,prod_01978,2,57.14
order_040288,prod_04218,3,58.67
order_040288,prod_01219,2,16.34
order_040288,prod_01315,2,41.82
order_040289,prod_02573,2,10.0
order_040290,prod_01066,2,18.53
order_040290,prod_03707,2,29.0
order_040291,prod_04630,3,10.96
order_040291,prod_04148,3,75.51
order_040292,prod_00247,2,40.16
order_040293,prod_01115,3,11.11
order_040293,prod_03511,2,12.74
order_040294,prod_02996,2,29.26
order_040295,prod_00403,3,47.9
order_040295,prod_04772,3,27.91
order_040295,prod_03539,2,10.0
order_040295,prod_03508,1,23.01
order_040296,prod_04060,2,33.43
order_040296,prod_02830,1,18.25
order_040297,prod_03691,2,10.0
order_040297,prod_03129,2,35.44
order_040298,prod_00896,1,65.59
order_040299,prod_03499,2,10.0
order_040299,prod_04821,1,17.63
order_040300,prod_04445,3,10.0
order_040300,prod_00510,2,16.06
order_040301,prod_02347,1,14.66
order_040301,prod_04789,1,73.17
order_040301,prod_02183,2,54.26
order_040302,prod_04456,3,14.29
order_040303,prod_01295,1,10.0
order_040303,prod_03913,1,25.04
order_040303,prod_03671,3,14.11
order_040304,prod_01361,3,13.1
order_040304,prod_03211,2,20.77
order_040304,prod_03399,2,10.0
order_040305,prod_01928,3,32.34
order_040305,prod_01867,3,99.78
order_040305,prod_04595,2,21.44
order_040305,prod_04658,3,10.95
order_040306,prod_04909,1,101.15
order_040307,prod_04246,1,12.96
order_040307,prod_03188,2,21.84
order_040308,prod_01077,1,14.8
order_040308,prod_00288,2,18.96
order_040308,prod_01726,3,19.11
order_040308,prod_01484,2,10.0
order_040308,prod_04426,3,14.8
order_040309,prod_00390,1,21.85
order_040309,prod_04233,3,21.07
order_040309,prod_01235,3,22.24
order_040310,prod_01924,2,30.26
order_040311,prod_00081,3,28.79
order_040311,prod_01020,1,25.19
order_040311,prod_02485,2,10.0
order_040312,prod_02488,3,17.87
order_040312,prod_04513,1,31.1
order_040312,prod_00143,2,10.0
order_040312,prod_04353,1,15.89
order_040313,prod_04055,1,10.0
order_040313,prod_03244,2,64.24
order_040313,prod_03314,2,10.72
order_040314,prod_00454,1,134.59
order_040314,prod_00612,1,10.29
order_040314,prod_04602,1,19.88
order_040315,prod_04905,3,28.84
order_040315,prod_00852,1,248.29
order_040315,prod_04306,3,65.1
order_040315,prod_00138,2,10.0
order_040316,prod_02040,2,93.13
order_040316,prod_02093,3,12.73
order_040316,prod_03668,2,30.1
order_040317,prod_01776,2,20.1
order_040317,prod_04604,3,20.49
order_040317,prod_03467,1,10.0
order_040317,prod_04771,2,16.9
order_040317,prod_01838,2,12.62
order_040317,prod_03281,1,17.39
order_040317,prod_00760,1,20.92
order_040317,prod_01348,3,26.69
order_040318,prod_01838,3,12.62
order_040319,prod_02638,3,10.0
order_040319,prod_01693,1,13.88
order_040319,prod_01194,3,40.69
order_040320,prod_04269,2,30.25
order_040320,prod_01802,1,10.0
order_040320,prod_01968,1,31.91
order_040320,prod_01093,1,18.73
order_040321,prod_03407,2,20.4
order_040322,prod_00788,2,47.72
order_040323,prod_03168,3,39.84
order_040323,prod_01208,2,71.99
order_040323,prod_01287,1,19.76
order_040323,prod_03155,1,79.36
order_040324,prod_03770,3,14.14
order_040324,prod_02750,1,45.4
order_040324,prod_00802,1,12.09
order_040325,prod_02354,2,11.69
order_040325,prod_01720,2,17.34
order_040326,prod_03646,3,25.25
order_040326,prod_04505,1,20.42
order_040327,prod_02067,2,62.22
order_040327,prod_01580,1,10.0
order_040327,prod_04404,2,59.33
order_040327,prod_04702,3,32.7
order_040327,prod_00220,1,11.07
order_040328,prod_02293,1,22.19
order_040328,prod_02301,3,20.94
order_040329,prod_02037,1,21.99
order_040329,prod_03764,3,10.0
order_040330,prod_02565,2,22.7
order_040330,prod_04629,3,18.62
order_040330,prod_00514,1,10.0
order_040330,prod_00729,2,31.42
order_040331,prod_01916,2,29.05
order_040331,prod_00827,3,68.64
order_040331,prod_00397,1,39.41
order_040332,prod_02456,3,13.08
order_040333,prod_04186,2,15.84
order_040334,prod_00410,1,11.74
order_040334,prod_04437,2,12.03
order_040335,prod_02026,1,25.26
order_040335,prod_02599,1,30.88
order_040335,prod_01214,3,19.49
order_040336,prod_00934,1,10.0
order_040336,prod_00041,3,59.81
order_040336,prod_03591,1,10.0
order_040337,prod_03194,3,10.0
order_040337,prod_01978,3,57.14
order_040337,prod_03334,3,54.82
order_040337,prod_01427,3,10.0
order_040338,prod_04770,3,88.87
order_040338,prod_00698,2,42.84
order_040338,prod_01751,2,36.72
order_040339,prod_02049,2,22.21
order_040339,prod_04299,3,10.0
order_040340,prod_00347,1,39.47
order_040340,prod_03481,2,10.0
order_040340,prod_01017,2,10.0
order_040340,prod_01758,2,10.0
order_040340,prod_04189,1,74.03
order_040341,prod_00096,1,14.95
order_040341,prod_03184,1,85.77
order_040341,prod_00617,3,18.31
order_040341,prod_02899,2,22.8
order_040342,prod_01785,3,19.65
order_040343,prod_04904,3,57.68
order_040343,prod_01515,2,12.11
order_040343,prod_02941,1,13.95
order_040344,prod_02149,3,10.0
order_040345,prod_02198,3,10.0
order_040345,prod_01557,1,25.28
order_040346,prod_00072,3,32.19
order_040346,prod_04711,3,75.34
order_040347,prod_03796,3,17.78
order_040347,prod_01619,3,22.56
order_040348,prod_01567,2,10.01
order_040348,prod_03889,1,17.43
order_040349,prod_01464,3,33.26
order_040349,prod_03227,1,43.71
order_040349,prod_04154,2,13.12
order_040350,prod_03857,1,38.43
order_040350,prod_03851,3,94.51
order_040351,prod_02057,1,10.0
order_040352,prod_00901,2,10.0
order_040352,prod_01894,1,16.19
order_040352,prod_04860,3,23.66
order_040353,prod_01903,3,33.67
order_040354,prod_02525,3,10.0
order_040355,prod_03800,1,17.37
order_040356,prod_00500,2,27.07
order_040357,prod_00342,3,11.6
order_040357,prod_03371,3,22.18
order_040357,prod_04292,3,12.42
order_040358,prod_02831,2,45.89
order_040358,prod_00229,1,30.77
order_040358,prod_00723,3,77.41
order_040359,prod_01707,1,10.0
order_040359,prod_01110,2,10.0
order_040359,prod_00966,2,10.0
order_040360,prod_00231,1,22.15
order_040361,prod_04472,3,23.59
order_040361,prod_02949,1,63.68
order_040362,prod_00082,2,10.0
order_040362,prod_04427,3,25.2
order_040363,prod_04509,3,39.13
order_040364,prod_03960,3,17.39
order_040365,prod_03695,1,19.78
order_040365,prod_03379,2,68.78
order_040366,prod_01827,1,10.0
order_040367,prod_01772,1,10.77
order_040367,prod_01497,1,10.0
order_040367,prod_00389,3,12.73
order_040368,prod_04281,3,62.49
order_040368,prod_02840,3,43.04
order_040368,prod_04250,3,21.88
order_040368,prod_02224,2,11.83
order_040369,prod_03403,1,46.97
order_040370,prod_02295,2,10.0
order_040371,prod_01777,1,29.0
order_040371,prod_00581,3,12.99
order_040372,prod_03125,2,37.61
order_040372,prod_00076,2,13.9
order_040372,prod_00802,1,12.09
order_040373,prod_01825,2,10.0
order_040374,prod_00999,2,11.85
order_040374,prod_00989,3,54.93
order_040374,prod_01828,3,10.0
order_040375,prod_02171,3,24.86
order_040376,prod_03836,3,19.91
order_040376,prod_01032,1,46.74
order_040377,prod_03423,3,42.72
order_040377,prod_04992,3,10.08
order_040377,prod_02150,3,34.18
order_040378,prod_02320,3,14.0
order_040379,prod_01496,3,219.98
order_040379,prod_02181,1,15.16
order_040379,prod_00024,2,41.09
order_040380,prod_00205,3,10.41
order_040380,prod_02745,2,58.04
order_040380,prod_02059,1,13.91
order_040380,prod_03462,3,44.1
order_040380,prod_01172,2,10.0
order_040381,prod_01672,2,17.43
order_040381,prod_04158,2,10.0
order_040382,prod_01459,2,17.98
order_040383,prod_00609,3,10.0
order_040383,prod_04910,3,10.0
order_040384,prod_04090,2,10.0
order_040384,prod_00412,3,24.5
order_040385,prod_04830,3,23.8
order_040385,prod_04161,2,18.35
order_040385,prod_01971,1,10.0
order_040386,prod_02744,3,11.45
order_040386,prod_00005,1,57.46
order_040387,prod_04722,2,18.26
order_040387,prod_02417,1,89.96
order_040388,prod_01198,2,10.0
order_040388,prod_03005,3,10.0
order_040388,prod_03656,1,10.0
order_040388,prod_00121,2,32.73
order_040389,prod_02009,3,10.0
order_040389,prod_00628,2,16.89
order_040389,prod_03164,2,12.61
order_040389,prod_03718,2,14.34
order_040390,prod_02337,3,10.0
order_040390,prod_04292,2,12.42
order_040390,prod_02576,1,10.0
order_040390,prod_02183,1,54.26
order_040390,prod_02661,1,32.7
order_040391,prod_02354,3,11.69
order_040391,prod_03033,2,30.46
order_040391,prod_03944,2,10.0
order_040392,prod_04354,2,16.49
order_040392,prod_04169,3,38.93
order_040392,prod_01003,1,12.38
order_040392,prod_01837,3,14.61
order_040393,prod_04492,1,37.48
order_040393,prod_01849,3,10.0
order_040393,prod_01625,3,10.0
order_040394,prod_00933,1,22.55
order_040394,prod_01193,3,64.58
order_040394,prod_01584,3,111.12
order_040394,prod_04231,1,46.35
order_040394,prod_01236,1,12.27
order_040394,prod_01751,3,36.72
order_040395,prod_00761,1,10.0
order_040395,prod_04891,1,10.0
order_040395,prod_02398,1,33.18
order_040395,prod_01493,2,17.77
order_040395,prod_01049,3,10.0
order_040395,prod_02033,1,10.0
order_040396,prod_04294,2,13.47
order_040396,prod_01366,3,10.0
order_040396,prod_04281,2,62.49
order_040396,prod_03275,3,18.62
order_040397,prod_01135,2,13.05
order_040397,prod_02215,2,10.83
order_040398,prod_02535,2,10.0
order_040398,prod_04427,1,25.2
order_040398,prod_00309,2,14.72
order_040399,prod_03397,2,12.59
order_040399,prod_00343,1,25.76
order_040399,prod_03252,3,15.29
order_040399,prod_01661,2,25.98
order_040399,prod_00117,1,44.08
order_040400,prod_02269,1,21.94
order_040401,prod_02618,2,22.71
order_040401,prod_01656,3,15.43
order_040401,prod_04102,3,12.81
order_040402,prod_04075,2,21.17
order_040402,prod_01433,3,13.64
order_040402,prod_03783,3,10.0
order_040402,prod_02519,2,22.52
order_040402,prod_03740,1,15.86
order_040403,prod_04988,2,19.68
order_040404,prod_01514,2,29.07
order_040404,prod_00544,3,10.0
order_040405,prod_02999,3,47.8
order_040405,prod_01055,2,57.96
order_040406,prod_04110,3,14.16
order_040407,prod_03919,3,22.57
order_040407,prod_01026,3,16.19
order_040408,prod_00466,1,11.11
order_040408,prod_02466,3,64.34
order_040409,prod_00716,1,10.0
order_040410,prod_01011,1,10.0
order_040410,prod_04940,3,10.47
order_040411,prod_01388,2,22.43
order_040411,prod_00170,3,16.2
order_040412,prod_00080,2,26.05
order_040412,prod_01186,3,10.21
order_040413,prod_00979,2,76.56
order_040413,prod_00205,3,10.41
order_040414,prod_03534,2,32.75
order_040414,prod_00405,3,23.56
order_040415,prod_02578,1,13.06
order_040415,prod_04842,1,68.83
order_040416,prod_04685,2,19.32
order_040417,prod_04085,2,11.49
order_040417,prod_02801,1,24.06
order_040417,prod_03832,2,19.62
order_040418,prod_03922,3,22.17
order_040418,prod_03246,3,17.54
order_040418,prod_01361,1,13.1
order_040419,prod_00302,2,89.22
order_040419,prod_02283,1,22.18
order_040419,prod_03209,3,70.26
order_040420,prod_00937,3,32.68
order_040420,prod_03198,1,20.79
order_040421,prod_03963,1,10.0
order_040421,prod_04325,2,10.0
order_040421,prod_03421,1,28.33
order_040422,prod_01992,3,41.81
order_040423,prod_00912,1,10.0
order_040423,prod_03177,3,13.5
order_040423,prod_03526,2,15.2
order_040423,prod_03588,2,24.97
order_040423,prod_04079,3,19.84
order_040424,prod_00498,1,23.18
order_040424,prod_02371,1,34.9
order_040424,prod_02608,3,88.07
order_040425,prod_00372,3,20.15
order_040425,prod_03978,2,62.32
order_040426,prod_01357,1,112.96
order_040426,prod_03571,2,17.46
order_040427,prod_01324,2,62.43
order_040427,prod_04812,3,10.39
order_040428,prod_01299,1,12.81
order_040429,prod_02948,2,10.44
order_040429,prod_03978,1,62.32
order_040430,prod_04377,3,10.0
order_040430,prod_00658,2,136.56
order_040431,prod_03241,1,55.58
order_040432,prod_02634,2,25.45
order_040432,prod_02941,2,13.95
order_040432,prod_02826,1,17.52
order_040433,prod_00042,3,10.0
order_040433,prod_03724,1,32.37
order_040434,prod_01516,1,10.0
order_040435,prod_03873,1,25.12
order_040435,prod_02204,1,17.5
order_040435,prod_04513,1,31.1
order_040435,prod_00653,2,40.52
order_040435,prod_03827,1,51.37
order_040436,prod_02883,1,52.5
order_040436,prod_04213,1,22.91
order_040436,prod_02566,3,12.71
order_040436,prod_00477,1,14.17
order_040436,prod_04338,1,25.45
order_040437,prod_01359,3,10.0
order_040437,prod_03740,2,15.86
order_040438,prod_03141,2,10.0
order_040439,prod_04260,3,16.66
order_040439,prod_03555,3,64.77
order_040439,prod_00616,2,10.86
order_040439,prod_00800,2,10.0
order_040439,prod_03108,3,11.59
order_040440,prod_03363,3,10.0
order_040440,prod_00963,1,54.14
order_040440,prod_04491,3,23.95
order_040440,prod_01000,1,16.11
order_040441,prod_01153,2,27.73
order_040442,prod_03138,3,10.61
order_040443,prod_02921,1,10.0
order_040443,prod_00329,2,16.72
order_040443,prod_03552,2,175.03
order_040444,prod_02827,2,22.98
order_040445,prod_03340,1,101.17
order_040445,prod_04771,3,16.9
order_040445,prod_03325,1,27.08
order_040446,prod_03594,1,10.0
order_040446,prod_03504,3,27.99
order_040446,prod_00290,2,22.68
order_040447,prod_04867,3,15.11
order_040447,prod_02972,1,21.76
order_040447,prod_00313,1,40.03
order_040448,prod_01971,2,10.0
order_040448,prod_00669,3,10.0
order_040448,prod_04506,2,120.28
order_040449,prod_02852,1,51.69
order_040449,prod_04175,3,50.87
order_040449,prod_04106,3,16.68
order_040449,prod_01884,2,18.43
order_040450,prod_04996,1,10.0
order_040450,prod_02077,2,10.0
order_040450,prod_02582,3,23.84
order_040451,prod_02973,1,10.0
order_040451,prod_01769,1,16.53
order_040451,prod_03363,3,10.0
order_040452,prod_00617,3,18.31
order_040452,prod_00563,3,10.41
order_040453,prod_03637,3,13.02
order_040453,prod_01530,1,10.0
order_040454,prod_04318,2,10.0
order_040454,prod_02058,2,12.16
order_040455,prod_01807,3,10.03
order_040456,prod_02410,1,10.0
order_040457,prod_02262,2,12.85
order_040458,prod_04015,3,61.09
order_040459,prod_04600,3,36.4
order_040459,prod_01603,3,10.0
order_040460,prod_01363,1,13.38
order_040461,prod_04961,3,15.06
order_040461,prod_03089,1,28.08
order_040461,prod_01234,3,13.69
order_040462,prod_00053,2,30.98
order_040462,prod_03235,2,27.47
order_040462,prod_03112,1,50.82
order_040463,prod_01626,3,57.7
order_040464,prod_02140,3,10.0
order_040464,prod_04243,3,37.0
order_040464,prod_03375,2,68.22
order_040465,prod_04842,2,68.83
order_040465,prod_04392,3,10.0
order_040466,prod_00739,3,20.35
order_040466,prod_02812,1,10.0
order_040467,prod_03877,2,36.47
order_040467,prod_00164,2,10.0
order_040468,prod_00076,3,13.9
order_040468,prod_00388,3,30.65
order_040468,prod_04899,3,12.95
order_040468,prod_00596,2,14.0
order_040468,prod_00590,3,39.13
order_040469,prod_00456,2,10.0
order_040469,prod_03199,2,18.06
order_040470,prod_03205,1,83.0
order_040470,prod_04783,1,20.85
order_040470,prod_00565,3,10.0
order_040471,prod_01797,2,10.0
order_040471,prod_00311,1,39.81
order_040471,prod_03545,1,10.0
order_040471,prod_01125,2,13.45
order_040472,prod_02028,2,10.0
order_040473,prod_04183,1,16.65
order_040473,prod_02018,2,10.0
order_040474,prod_00990,3,44.86
order_040475,prod_00838,1,10.0
order_040476,prod_00220,1,11.07
order_040476,prod_01579,1,56.11
order_040476,prod_04923,1,17.16
order_040476,prod_02912,3,10.38
order_040476,prod_01046,1,10.0
order_040477,prod_00928,2,19.4
order_040477,prod_01442,3,17.1
order_040477,prod_01574,1,17.15
order_040477,prod_04306,1,65.1
order_040478,prod_03667,3,39.09
order_040478,prod_01105,2,28.6
order_040478,prod_04010,1,126.48
order_040479,prod_04820,3,10.0
order_040479,prod_03875,3,34.68
order_040479,prod_03850,3,19.3
order_040480,prod_00554,2,40.13
order_040480,prod_00935,3,16.5
order_040481,prod_02384,1,18.68
order_040481,prod_01155,2,62.94
order_040482,prod_04145,1,25.85
order_040482,prod_01608,1,10.0
order_040482,prod_03935,2,10.0
order_040482,prod_01973,1,10.0
order_040483,prod_00169,1,41.57
order_040484,prod_02935,3,10.0
order_040484,prod_01754,2,11.92
order_040485,prod_01241,1,10.0
order_040485,prod_02543,1,10.0
order_040486,prod_03590,1,21.01
order_040487,prod_03451,3,10.0
order_040488,prod_00866,1,20.95
order_040489,prod_02846,1,21.26
order_040489,prod_03637,1,13.02
order_040489,prod_03112,1,50.82
order_040490,prod_03492,3,16.16
order_040490,prod_01765,2,51.4
order_040490,prod_04158,3,10.0
order_040491,prod_03243,1,15.68
order_040491,prod_01925,1,27.55
order_040491,prod_00040,1,41.7
order_040491,prod_04877,2,10.0
order_040491,prod_03581,1,45.9
order_040492,prod_02965,2,11.59
order_040492,prod_00795,1,65.63
order_040492,prod_01119,1,22.81
order_040492,prod_02284,1,129.85
order_040493,prod_03654,2,21.33
order_040494,prod_02184,1,13.35
order_040494,prod_03594,3,10.0
order_040495,prod_03644,2,13.94
order_040495,prod_03610,2,42.61
order_040495,prod_04905,3,28.84
order_040495,prod_02839,1,27.66
order_040495,prod_00230,1,17.39
order_040496,prod_03822,3,10.0
order_040496,prod_02453,1,10.0
order_040497,prod_01178,1,89.13
order_040497,prod_04904,1,57.68
order_040498,prod_00997,2,13.63
order_040498,prod_01355,2,35.15
order_040499,prod_02567,1,10.0
order_040500,prod_03634,2,29.67
order_040500,prod_02604,2,151.79
